Sample	ENiClust	Gene	AMP	Segment	linear	complex	ecDNA	Summary
CURTIS_H001401_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001401_T01_01_WG01	ic5	RPL19	NO	NO	NO	NO	NO	NO
CURTIS_H001401_T01_01_WG01	ic5	STAC2	NO	NO	NO	NO	NO	NO
CURTIS_H001401_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001401_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001399_T01_01_WG01	ic5	ARL5C	NO	NO	NO	NO	NO	NO
CURTIS_H001399_T01_01_WG01	ic5	CACNB1	NO	NO	NO	NO	NO	NO
CURTIS_H001399_T01_01_WG01	ic5	CDK12	NO	NO	NO	NO	YES	NO
CURTIS_H001399_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001399_T01_01_WG01	ic5	FBXL20	NO	NO	NO	NO	NO	NO
CURTIS_H001399_T01_01_WG01	ic5	MED1	NO	NO	NO	NO	YES	NO
CURTIS_H001399_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001399_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001399_T01_01_WG01	ic5	PLXDC1	NO	NO	NO	NO	NO	NO
CURTIS_H001399_T01_01_WG01	ic5	PNMT	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001399_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001399_T01_01_WG01	ic5	RPL19	NO	NO	NO	NO	NO	NO
CURTIS_H001399_T01_01_WG01	ic5	STAC2	NO	NO	NO	NO	NO	NO
CURTIS_H001399_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H001399_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004389_T01_01_WG01	ic5	ARL5C	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004389_T01_01_WG01	ic5	CACNB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004389_T01_01_WG01	ic5	CDK12	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004389_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004389_T01_01_WG01	ic5	FBXL20	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004389_T01_01_WG01	ic5	MED1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004389_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004389_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004389_T01_01_WG01	ic5	PLXDC1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004389_T01_01_WG01	ic5	PNMT	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004389_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004389_T01_01_WG01	ic5	RPL19	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004389_T01_01_WG01	ic5	STAC2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004389_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004389_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004369_T01_01_WG01	ic5	ARL5C	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004369_T01_01_WG01	ic5	CACNB1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004369_T01_01_WG01	ic5	CDK12	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004369_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004369_T01_01_WG01	ic5	FBXL20	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004369_T01_01_WG01	ic5	MED1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004369_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004369_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004369_T01_01_WG01	ic5	PLXDC1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004369_T01_01_WG01	ic5	PNMT	NA	NO	NO	NO	YES	NA
CURTIS_H004369_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004369_T01_01_WG01	ic5	RPL19	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004369_T01_01_WG01	ic5	STAC2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004369_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004369_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004304_T01_01_WG01	ic5	ARL5C	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004304_T01_01_WG01	ic5	CACNB1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004304_T01_01_WG01	ic5	CDK12	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004304_T01_01_WG01	ic5	ERBB2	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004304_T01_01_WG01	ic5	FBXL20	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004304_T01_01_WG01	ic5	MED1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004304_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004304_T01_01_WG01	ic5	PGAP3	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004304_T01_01_WG01	ic5	PLXDC1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004304_T01_01_WG01	ic5	PNMT	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004304_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004304_T01_01_WG01	ic5	RPL19	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004304_T01_01_WG01	ic5	STAC2	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004304_T01_01_WG01	ic5	STARD3	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004304_T01_01_WG01	ic5	TCAP	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004289_T01_01_WG01	ic5	ARL5C	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004289_T01_01_WG01	ic5	CACNB1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004289_T01_01_WG01	ic5	CDK12	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004289_T01_01_WG01	ic5	ERBB2	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004289_T01_01_WG01	ic5	FBXL20	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004289_T01_01_WG01	ic5	MED1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004289_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004289_T01_01_WG01	ic5	PGAP3	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004289_T01_01_WG01	ic5	PLXDC1	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004289_T01_01_WG01	ic5	PNMT	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004289_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004289_T01_01_WG01	ic5	RPL19	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004289_T01_01_WG01	ic5	STAC2	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004289_T01_01_WG01	ic5	STARD3	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004289_T01_01_WG01	ic5	TCAP	YES	NO	NO	YES	NO	Complex-AMP
CURTIS_H004281_T01_01_WG01	ic5	ARL5C	NO	NO	NO	NO	NO	NO
CURTIS_H004281_T01_01_WG01	ic5	CACNB1	NO	NO	NO	NO	NO	NO
CURTIS_H004281_T01_01_WG01	ic5	CDK12	NO	NO	NO	NO	NO	NO
CURTIS_H004281_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004281_T01_01_WG01	ic5	FBXL20	NO	NO	NO	NO	NO	NO
CURTIS_H004281_T01_01_WG01	ic5	MED1	NO	NO	NO	NO	NO	NO
CURTIS_H004281_T01_01_WG01	ic5	NEUROD2	NO	NO	NO	NO	YES	NO
CURTIS_H004281_T01_01_WG01	ic5	PGAP3	NO	NO	NO	NO	YES	NO
CURTIS_H004281_T01_01_WG01	ic5	PLXDC1	NO	NO	NO	NO	NO	NO
CURTIS_H004281_T01_01_WG01	ic5	PNMT	NO	NO	NO	NO	YES	NO
CURTIS_H004281_T01_01_WG01	ic5	PPP1R1B	NO	NO	NO	NO	YES	NO
CURTIS_H004281_T01_01_WG01	ic5	RPL19	NO	NO	NO	NO	NO	NO
CURTIS_H004281_T01_01_WG01	ic5	STAC2	NO	NO	NO	NO	NO	NO
CURTIS_H004281_T01_01_WG01	ic5	STARD3	NO	NO	NO	NO	YES	NO
CURTIS_H004281_T01_01_WG01	ic5	TCAP	NO	NO	NO	NO	YES	NO
CURTIS_H004221_T01_01_WG01	ic5	ARL5C	NA	NO	NO	NO	YES	NA
CURTIS_H004221_T01_01_WG01	ic5	CACNB1	NA	NO	NO	NO	YES	NA
CURTIS_H004221_T01_01_WG01	ic5	CDK12	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004221_T01_01_WG01	ic5	ERBB2	NA	NO	NO	NO	YES	NA
CURTIS_H004221_T01_01_WG01	ic5	FBXL20	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004221_T01_01_WG01	ic5	MED1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004221_T01_01_WG01	ic5	NEUROD2	NA	NO	NO	NO	YES	NA
CURTIS_H004221_T01_01_WG01	ic5	PGAP3	NA	NO	NO	NO	YES	NA
CURTIS_H004221_T01_01_WG01	ic5	PLXDC1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004221_T01_01_WG01	ic5	PNMT	NA	NO	NO	NO	YES	NA
CURTIS_H004221_T01_01_WG01	ic5	PPP1R1B	NA	NO	NO	NO	YES	NA
CURTIS_H004221_T01_01_WG01	ic5	RPL19	NA	NO	NO	NO	YES	NA
CURTIS_H004221_T01_01_WG01	ic5	STAC2	NA	NO	NO	NO	YES	NA
CURTIS_H004221_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004221_T01_01_WG01	ic5	TCAP	NA	NO	NO	NO	YES	NA
CURTIS_H004158_T01_01_WG01	ic5	ARL5C	NO	NO	NO	NO	YES	NO
CURTIS_H004158_T01_01_WG01	ic5	CACNB1	NO	NO	NO	NO	YES	NO
CURTIS_H004158_T01_01_WG01	ic5	CDK12	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004158_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004158_T01_01_WG01	ic5	FBXL20	NO	NO	NO	NO	YES	NO
CURTIS_H004158_T01_01_WG01	ic5	MED1	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004158_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004158_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004158_T01_01_WG01	ic5	PLXDC1	NO	NO	NO	NO	NO	NO
CURTIS_H004158_T01_01_WG01	ic5	PNMT	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004158_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004158_T01_01_WG01	ic5	RPL19	NO	NO	NO	NO	YES	NO
CURTIS_H004158_T01_01_WG01	ic5	STAC2	NO	NO	NO	NO	YES	NO
CURTIS_H004158_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004158_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004066_T01_01_WG01	ic5	ARL5C	NO	NO	NO	NO	NO	NO
CURTIS_H004066_T01_01_WG01	ic5	CACNB1	NO	NO	NO	NO	NO	NO
CURTIS_H004066_T01_01_WG01	ic5	CDK12	NO	NO	NO	NO	YES	NO
CURTIS_H004066_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004066_T01_01_WG01	ic5	FBXL20	NO	NO	NO	NO	NO	NO
CURTIS_H004066_T01_01_WG01	ic5	MED1	NO	NO	NO	NO	YES	NO
CURTIS_H004066_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004066_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004066_T01_01_WG01	ic5	PLXDC1	NO	NO	NO	NO	NO	NO
CURTIS_H004066_T01_01_WG01	ic5	PNMT	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004066_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004066_T01_01_WG01	ic5	RPL19	NO	NO	NO	NO	NO	NO
CURTIS_H004066_T01_01_WG01	ic5	STAC2	NO	NO	NO	NO	NO	NO
CURTIS_H004066_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004066_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004018_T01_01_WG01	ic5	ARL5C	YES	NO	NO	NO	NO	AMP
CURTIS_H004018_T01_01_WG01	ic5	CACNB1	YES	NO	NO	NO	NO	AMP
CURTIS_H004018_T01_01_WG01	ic5	CDK12	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004018_T01_01_WG01	ic5	ERBB2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004018_T01_01_WG01	ic5	FBXL20	YES	NO	NO	NO	NO	AMP
CURTIS_H004018_T01_01_WG01	ic5	MED1	YES	NO	NO	NO	NO	AMP
CURTIS_H004018_T01_01_WG01	ic5	NEUROD2	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004018_T01_01_WG01	ic5	PGAP3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004018_T01_01_WG01	ic5	PLXDC1	YES	NO	NO	NO	NO	AMP
CURTIS_H004018_T01_01_WG01	ic5	PNMT	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004018_T01_01_WG01	ic5	PPP1R1B	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004018_T01_01_WG01	ic5	RPL19	YES	NO	NO	NO	NO	AMP
CURTIS_H004018_T01_01_WG01	ic5	STAC2	YES	NO	NO	NO	NO	AMP
CURTIS_H004018_T01_01_WG01	ic5	STARD3	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H004018_T01_01_WG01	ic5	TCAP	YES	NO	NO	NO	YES	ecDNA-AMP
CURTIS_H002097_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H002097_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H002097_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H002097_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H002097_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H002097_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H002097_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H002097_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H002097_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H002097_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H002097_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H002097_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H002097_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H002097_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H002097_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H002097_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H002057_T01_01_WG01	ic19	NCOA3	NO	NO	NO	NO	NO	NO
CURTIS_H002057_T01_01_WG01	ic19	GNAS	NO	NO	NO	NO	NO	NO
CURTIS_H002057_T01_01_WG01	ic19	NELFCD	NO	NO	NO	NO	NO	NO
CURTIS_H002057_T01_01_WG01	ic19	NFATC2	NO	NO	NO	NO	NO	NO
CURTIS_H002057_T01_01_WG01	ic19	PPP1R3D	NO	NO	NO	NO	NO	NO
CURTIS_H002057_T01_01_WG01	ic19	PTK6	NO	NO	NO	NO	NO	NO
CURTIS_H002057_T01_01_WG01	ic19	RAB22A	NO	NO	NO	NO	NO	NO
CURTIS_H002057_T01_01_WG01	ic19	RAE1	NO	NO	NO	NO	NO	NO
CURTIS_H002057_T01_01_WG01	ic19	RBM38	NO	NO	NO	NO	NO	NO
CURTIS_H002057_T01_01_WG01	ic19	SALL4	NO	NO	NO	NO	NO	NO
CURTIS_H002057_T01_01_WG01	ic19	SDC4	NO	NO	NO	NO	NO	NO
CURTIS_H002057_T01_01_WG01	ic19	SPATA2	NO	NO	NO	NO	NO	NO
CURTIS_H002057_T01_01_WG01	ic19	STX16	NO	NO	NO	NO	NO	NO
CURTIS_H002057_T01_01_WG01	ic19	TAF4	NO	NO	NO	NO	NO	NO
CURTIS_H002057_T01_01_WG01	ic19	ZFP64	NO	NO	NO	NO	NO	NO
CURTIS_H002057_T01_01_WG01	ic19	ZNF217	NO	NO	NO	NO	NO	NO
CURTIS_H002049_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H002049_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H002049_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H002049_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H002049_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H002049_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H002049_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H002049_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H002049_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H002049_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H002049_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H002049_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H002049_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H002049_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H002049_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H002049_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H001747_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H001747_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H001747_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H001747_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H001747_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H001747_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H001747_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H001747_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H001747_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H001747_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H001747_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H001747_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H001747_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H001747_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H001747_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H001747_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H001743_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H001743_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H001743_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H001743_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H001743_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H001743_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H001743_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H001743_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H001743_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H001743_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H001743_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H001743_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H001743_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H001743_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H001743_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H001743_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
CURTIS_H001737_T01_01_WG01	ic19	NCOA3	NO	NO	NO	NO	NO	NO
CURTIS_H001737_T01_01_WG01	ic19	GNAS	NO	NO	NO	NO	NO	NO
CURTIS_H001737_T01_01_WG01	ic19	NELFCD	NO	NO	NO	NO	NO	NO
CURTIS_H001737_T01_01_WG01	ic19	NFATC2	NO	NO	NO	NO	NO	NO
CURTIS_H001737_T01_01_WG01	ic19	PPP1R3D	NO	NO	NO	NO	NO	NO
CURTIS_H001737_T01_01_WG01	ic19	PTK6	NO	NO	NO	NO	NO	NO
CURTIS_H001737_T01_01_WG01	ic19	RAB22A	NO	NO	NO	NO	NO	NO
CURTIS_H001737_T01_01_WG01	ic19	RAE1	NO	NO	NO	NO	NO	NO
CURTIS_H001737_T01_01_WG01	ic19	RBM38	NO	NO	NO	NO	NO	NO
CURTIS_H001737_T01_01_WG01	ic19	SALL4	NO	NO	NO	NO	NO	NO
CURTIS_H001737_T01_01_WG01	ic19	SDC4	NO	NO	NO	NO	NO	NO
CURTIS_H001737_T01_01_WG01	ic19	SPATA2	NO	NO	NO	NO	NO	NO
CURTIS_H001737_T01_01_WG01	ic19	STX16	NO	NO	NO	NO	NO	NO
CURTIS_H001737_T01_01_WG01	ic19	TAF4	NO	NO	NO	NO	NO	NO
CURTIS_H001737_T01_01_WG01	ic19	ZFP64	NO	NO	NO	NO	NO	NO
CURTIS_H001737_T01_01_WG01	ic19	ZNF217	NO	NO	NO	NO	NO	NO
CURTIS_H001727_T01_01_WG01	ic19	NCOA3	NO	NO	NO	NO	NO	NO
CURTIS_H001727_T01_01_WG01	ic19	GNAS	NO	NO	NO	NO	NO	NO
CURTIS_H001727_T01_01_WG01	ic19	NELFCD	NO	NO	NO	NO	NO	NO
CURTIS_H001727_T01_01_WG01	ic19	NFATC2	NO	NO	NO	NO	NO	NO
CURTIS_H001727_T01_01_WG01	ic19	PPP1R3D	NO	NO	NO	NO	NO	NO
CURTIS_H001727_T01_01_WG01	ic19	PTK6	NO	NO	NO	NO	NO	NO
CURTIS_H001727_T01_01_WG01	ic19	RAB22A	NO	NO	NO	NO	NO	NO
CURTIS_H001727_T01_01_WG01	ic19	RAE1	NO	NO	NO	NO	NO	NO
CURTIS_H001727_T01_01_WG01	ic19	RBM38	NO	NO	NO	NO	NO	NO
CURTIS_H001727_T01_01_WG01	ic19	SALL4	NO	NO	NO	NO	NO	NO
CURTIS_H001727_T01_01_WG01	ic19	SDC4	NO	NO	NO	NO	NO	NO
CURTIS_H001727_T01_01_WG01	ic19	SPATA2	NO	NO	NO	NO	NO	NO
CURTIS_H001727_T01_01_WG01	ic19	STX16	NO	NO	NO	NO	NO	NO
CURTIS_H001727_T01_01_WG01	ic19	TAF4	NO	NO	NO	NO	NO	NO
CURTIS_H001727_T01_01_WG01	ic19	ZFP64	NO	NO	NO	NO	NO	NO
CURTIS_H001727_T01_01_WG01	ic19	ZNF217	NO	NO	NO	NO	NO	NO
CURTIS_H001699_T01_01_WG01	ic19	NCOA3	YES	NO	NO	NO	NO	AMP
CURTIS_H001699_T01_01_WG01	ic19	GNAS	YES	NO	NO	NO	NO	AMP
CURTIS_H001699_T01_01_WG01	ic19	NELFCD	YES	NO	NO	NO	NO	AMP
CURTIS_H001699_T01_01_WG01	ic19	NFATC2	YES	NO	NO	NO	NO	AMP
CURTIS_H001699_T01_01_WG01	ic19	PPP1R3D	YES	NO	NO	NO	NO	AMP
CURTIS_H001699_T01_01_WG01	ic19	PTK6	YES	NO	NO	NO	NO	AMP
CURTIS_H001699_T01_01_WG01	ic19	RAB22A	YES	NO	NO	NO	NO	AMP
CURTIS_H001699_T01_01_WG01	ic19	RAE1	YES	NO	NO	NO	NO	AMP
CURTIS_H001699_T01_01_WG01	ic19	RBM38	YES	NO	NO	NO	NO	AMP
CURTIS_H001699_T01_01_WG01	ic19	SALL4	YES	NO	NO	NO	NO	AMP
CURTIS_H001699_T01_01_WG01	ic19	SDC4	YES	NO	NO	NO	NO	AMP
CURTIS_H001699_T01_01_WG01	ic19	SPATA2	YES	NO	NO	NO	NO	AMP
CURTIS_H001699_T01_01_WG01	ic19	STX16	YES	NO	NO	NO	NO	AMP
CURTIS_H001699_T01_01_WG01	ic19	TAF4	YES	NO	NO	NO	NO	AMP
CURTIS_H001699_T01_01_WG01	ic19	ZFP64	YES	NO	NO	NO	NO	AMP
CURTIS_H001699_T01_01_WG01	ic19	ZNF217	YES	NO	NO	NO	NO	AMP
